CWFlow	Level	OutFlow	TempOF	Steam
9,23E-05	20,91202582	9,04E-05	42,65481018	6,927701106
9,05E-05	20,51082561	9,04E-05	42,5279407	6,870962294
8,97E-05	20,33414417	9,04E-05	42,47207019	6,845975269
8,89E-05	20,15299197	9,04E-05	42,4147858	6,820356017
9,03E-05	20,45983133	9,04E-05	42,51181781	6,86374923
9,07E-05	20,5582129	9,04E-05	42,54292959	6,877662093
9,06E-05	20,52331507	9,04E-05	42,53189465	6,872726438
9,02E-05	20,43459418	9,04E-05	42,50383928	6,860179085
9,04E-05	20,48046238	9,04E-05	42,51834464	6,866665535
9,10E-05	20,61829196	9,04E-05	42,56193067	6,886157319
9,13E-05	20,68112983	9,04E-05	42,58180217	6,895043702
8,88E-05	20,12698854	9,04E-05	42,40656768	6,816676086
9,10E-05	20,6231052	9,04E-05	42,56345384	6,886837398
8,98E-05	20,33843266	9,04E-05	42,47343273	6,84657847
9,09E-05	20,60111217	9,04E-05	42,55649949	6,883726834
8,98E-05	20,33814579	9,04E-05	42,47334237	6,846537668
9,16E-05	20,75000547	9,04E-05	42,60358395	6,904783337
9,14E-05	20,69705267	9,04E-05	42,58683887	6,897294616
8,96E-05	20,29505799	9,04E-05	42,45971703	6,84044394
8,98E-05	20,34252299	9,04E-05	42,47472678	6,847156477
9,21E-05	20,85296155	9,04E-05	42,6361416	6,919343378
9,13E-05	20,68789699	9,04E-05	42,58394355	6,895999728
8,84E-05	20,04314677	9,04E-05	42,38005556	6,804818294
9,09E-05	20,58939577	9,04E-05	42,55279456	6,882069597
9,08E-05	20,56275019	9,04E-05	42,54436837	6,878301383
8,95E-05	20,27226058	9,04E-05	42,45250736	6,837219998
8,91E-05	20,1897392	9,04E-05	42,42641167	6,825549772
9,07E-05	20,55221015	9,04E-05	42,5410349	6,876810971
8,92E-05	20,20745732	9,04E-05	42,43201432	6,828055631
9,10E-05	20,62391087	9,04E-05	42,56370833	6,886951137
9,03E-05	20,45956096	9,04E-05	42,51173615	6,863708632
8,86E-05	20,08661473	9,04E-05	42,39380002	6,810966158
9,12E-05	20,65502517	9,04E-05	42,57354701	6,891351624
8,95E-05	20,27016451	9,04E-05	42,4518432	6,8369242
8,99E-05	20,3597835	9,04E-05	42,48018304	6,849598334
9,23E-05	20,898737	9,04E-05	42,65061493	6,925817964
9,01E-05	20,41809632	9,04E-05	42,49862283	6,857845203
9,02E-05	20,43569407	9,04E-05	42,50418757	6,860333997
9,14E-05	20,69358408	9,04E-05	42,58573939	6,896805247
9,17E-05	20,76307335	9,04E-05	42,60771367	6,906632606
8,98E-05	20,35608023	9,04E-05	42,479011	6,84907518
8,97E-05	20,31976732	9,04E-05	42,46752771	6,843939849
8,95E-05	20,28246198	9,04E-05	42,45573059	6,838664164
9,09E-05	20,59301705	9,04E-05	42,5539366	6,882583368
9,01E-05	20,42377133	9,04E-05	42,50041629	6,85864849
9,08E-05	20,55896903	9,04E-05	42,54316945	6,877768411
9,16E-05	20,74786893	9,04E-05	42,60290475	6,904482966
9,15E-05	20,72030532	9,04E-05	42,59418828	6,900584954
8,95E-05	20,28398095	9,04E-05	42,45621031	6,838879437
8,95E-05	20,27253456	9,04E-05	42,45259057	6,837260738
9,11E-05	20,63094828	9,04E-05	42,56593088	6,887948153
9,09E-05	20,58263299	9,04E-05	42,55065219	6,881115396
9,12E-05	20,65622164	9,04E-05	42,57392291	6,891522455
9,07E-05	20,54803772	9,04E-05	42,53971211	6,876222988
8,88E-05	20,11987561	9,04E-05	42,40431533	6,815671766
8,95E-05	20,26882765	9,04E-05	42,45141807	6,836736807
8,98E-05	20,33736524	9,04E-05	42,47309154	6,846429523
9,00E-05	20,39988622	9,04E-05	42,4928624	6,855271359
9,05E-05	20,49268669	9,04E-05	42,52220848	6,868395357
9,03E-05	20,46408747	9,04E-05	42,51316461	6,864350844
8,98E-05	20,33726207	9,04E-05	42,4730589	6,846415047
9,06E-05	20,52846773	9,04E-05	42,53352345	6,873455631
9,05E-05	20,50267579	9,04E-05	42,52536734	6,869808117
9,02E-05	20,42472169	9,04E-05	42,50071611	6,858783757
9,00E-05	20,38728213	9,04E-05	42,48887671	6,853489015
8,90E-05	20,16568649	9,04E-05	42,41880204	6,822150668
9,15E-05	20,71538737	9,04E-05	42,59263276	6,899890119
9,16E-05	20,75858241	9,04E-05	42,60629226	6,905998823
9,09E-05	20,58367779	9,04E-05	42,5509826	6,881263576
