CWFlow	OutFlow	Steam	Volume	Entalpy	Level
9,04E-05	9,04E-05	6,865800734	0,003308542	3,57E-05	20,47467116
9,04E-05	9,04E-05	6,865806964	0,003308543	4,34E-05	20,47467401
9,04E-05	9,04E-05	6,865813019	0,003308543	5,05E-05	20,47467687
9,04E-05	9,04E-05	6,865818879	0,003308544	5,69E-05	20,47467975
9,04E-05	9,04E-05	6,865824526	0,003308544	6,28E-05	20,47468261
9,04E-05	9,04E-05	6,865829943	0,003308545	6,80E-05	20,47468544
9,04E-05	9,04E-05	6,86583512	0,003308545	7,26E-05	20,47468824
9,04E-05	9,04E-05	6,865840045	0,003308545	7,67E-05	20,47469099
9,04E-05	9,04E-05	6,86584471	0,003308546	8,02E-05	20,47469368
9,04E-05	9,04E-05	6,865849109	0,003308546	8,31E-05	20,4746963
9,04E-05	9,04E-05	6,865853239	0,003308547	8,55E-05	20,47469884
9,04E-05	9,04E-05	6,865857096	0,003308547	8,74E-05	20,4747013
9,04E-05	9,04E-05	6,865860681	0,003308547	8,89E-05	20,47470366
9,04E-05	9,04E-05	6,865863995	0,003308548	8,99E-05	20,47470594
9,04E-05	9,04E-05	6,865867039	0,003308548	9,04E-05	20,47470811
9,04E-05	9,04E-05	6,865869817	0,003308548	9,06E-05	20,47471018
9,04E-05	9,04E-05	6,865872335	0,003308549	9,04E-05	20,47471214
9,04E-05	9,04E-05	6,865874597	0,003308549	8,99E-05	20,47471399
9,04E-05	9,04E-05	6,865876612	0,003308549	8,90E-05	20,47471574
9,04E-05	9,04E-05	6,865878386	0,00330855	8,78E-05	20,47471738
9,04E-05	9,04E-05	6,865879928	0,00330855	8,64E-05	20,47471891
9,04E-05	9,04E-05	6,865881247	0,00330855	8,47E-05	20,47472032
9,04E-05	9,04E-05	6,865882352	0,00330855	8,28E-05	20,47472164
9,04E-05	9,04E-05	6,865883253	0,00330855	8,07E-05	20,47472284
9,04E-05	9,04E-05	6,86588396	0,003308551	7,84E-05	20,47472394
9,04E-05	9,04E-05	6,865884484	0,003308551	7,59E-05	20,47472495
9,04E-05	9,04E-05	6,865884836	0,003308551	7,34E-05	20,47472585
9,04E-05	9,04E-05	6,865885025	0,003308551	7,07E-05	20,47472666
9,04E-05	9,04E-05	6,865885064	0,003308551	6,79E-05	20,47472737
9,04E-05	9,04E-05	6,865884962	0,003308551	6,51E-05	20,474728
9,04E-05	9,04E-05	6,86588473	0,003308551	6,22E-05	20,47472854
9,04E-05	9,04E-05	6,865884379	0,003308551	5,93E-05	20,474729
9,04E-05	9,04E-05	6,86588392	0,003308551	5,63E-05	20,47472939
9,04E-05	9,04E-05	6,865883361	0,003308552	5,33E-05	20,4747297
9,04E-05	9,04E-05	6,865882714	0,003308552	5,04E-05	20,47472994
9,04E-05	9,04E-05	6,865881988	0,003308552	4,75E-05	20,47473012
9,04E-05	9,04E-05	6,865881192	0,003308552	4,46E-05	20,47473024
9,04E-05	9,04E-05	6,865880335	0,003308552	4,17E-05	20,4747303
9,04E-05	9,04E-05	6,865879425	0,003308552	3,89E-05	20,47473031
9,04E-05	9,04E-05	6,865878472	0,003308552	3,61E-05	20,47473027
9,04E-05	9,04E-05	6,865877482	0,003308552	3,35E-05	20,47473019
9,04E-05	9,04E-05	6,865876463	0,003308552	3,08E-05	20,47473007
9,04E-05	9,04E-05	6,865875423	0,003308552	2,83E-05	20,47472991
9,04E-05	9,04E-05	6,865874367	0,003308552	2,59E-05	20,47472972
9,04E-05	9,04E-05	6,865873302	0,003308551	2,35E-05	20,47472949
9,04E-05	9,04E-05	6,865872234	0,003308551	2,13E-05	20,47472925
9,04E-05	9,04E-05	6,865871168	0,003308551	1,91E-05	20,47472898
9,04E-05	9,04E-05	6,865870109	0,003308551	1,71E-05	20,47472869
9,04E-05	9,04E-05	6,865869061	0,003308551	1,51E-05	20,47472839
9,04E-05	9,04E-05	6,865868029	0,003308551	1,33E-05	20,47472807
9,04E-05	9,04E-05	6,865867016	0,003308551	1,15E-05	20,47472774
9,04E-05	9,04E-05	6,865866026	0,003308551	9,86E-06	20,4747274
9,04E-05	9,04E-05	6,865865062	0,003308551	8,31E-06	20,47472706
9,04E-05	9,04E-05	6,865864126	0,003308551	6,87E-06	20,47472672
9,04E-05	9,04E-05	6,86586322	0,003308551	5,52E-06	20,47472637
9,04E-05	9,04E-05	6,865862347	0,003308551	4,28E-06	20,47472602
9,04E-05	9,04E-05	6,865861509	0,003308551	3,12E-06	20,47472568
9,04E-05	9,04E-05	6,865860705	0,003308551	2,06E-06	20,47472534
9,04E-05	9,04E-05	6,865859939	0,003308551	1,10E-06	20,474725
9,04E-05	9,04E-05	6,86585921	0,003308551	2,16E-07	20,47472467
9,04E-05	9,04E-05	6,865858519	0,003308551	-5,80E-07	20,47472435
9,04E-05	9,04E-05	6,865857867	0,003308551	-1,29E-06	20,47472404
9,04E-05	9,04E-05	6,865857253	0,003308551	-1,93E-06	20,47472374
9,04E-05	9,04E-05	6,865856678	0,003308551	-2,49E-06	20,47472345
9,04E-05	9,04E-05	6,865856141	0,00330855	-2,98E-06	20,47472317
9,04E-05	9,04E-05	6,865855642	0,00330855	-3,40E-06	20,4747229
9,04E-05	9,04E-05	6,865855179	0,00330855	-3,76E-06	20,47472264
9,04E-05	9,04E-05	6,865854754	0,00330855	-4,06E-06	20,4747224
9,04E-05	9,04E-05	6,865854364	0,00330855	-4,31E-06	20,47472217
9,04E-05	9,04E-05	6,865854008	0,00330855	-4,50E-06	20,47472195
9,04E-05	9,04E-05	6,865853687	0,00330855	-4,64E-06	20,47472175
9,04E-05	9,04E-05	6,865853397	0,00330855	-4,73E-06	20,47472155
9,04E-05	9,04E-05	6,865853139	0,00330855	-4,79E-06	20,47472138
9,04E-05	9,04E-05	6,865852912	0,00330855	-4,80E-06	20,47472121
9,04E-05	9,04E-05	6,865852712	0,00330855	-4,78E-06	20,47472106
9,04E-05	9,04E-05	6,86585254	0,00330855	-4,73E-06	20,47472092
9,04E-05	9,04E-05	6,865852394	0,00330855	-4,65E-06	20,47472079
9,04E-05	9,04E-05	6,865852273	0,00330855	-4,54E-06	20,47472068
9,04E-05	9,04E-05	6,865852174	0,00330855	-4,41E-06	20,47472057
9,04E-05	9,04E-05	6,865852098	0,00330855	-4,26E-06	20,47472048
9,04E-05	9,04E-05	6,865852041	0,00330855	-4,10E-06	20,4747204
9,04E-05	9,04E-05	6,865852004	0,00330855	-3,92E-06	20,47472033
9,04E-05	9,04E-05	6,865851984	0,00330855	-3,72E-06	20,47472027
9,04E-05	9,04E-05	6,86585198	0,00330855	-3,52E-06	20,47472022
9,04E-05	9,04E-05	6,86585199	0,00330855	-3,31E-06	20,47472018
9,04E-05	9,04E-05	6,865852015	0,00330855	-3,09E-06	20,47472014
9,04E-05	9,04E-05	6,865852051	0,00330855	-2,87E-06	20,47472012
9,04E-05	9,04E-05	6,865852098	0,00330855	-2,64E-06	20,4747201
9,04E-05	9,04E-05	6,865852155	0,00330855	-2,42E-06	20,47472009
9,04E-05	9,04E-05	6,865852221	0,00330855	-2,19E-06	20,47472009
9,04E-05	9,04E-05	6,865852295	0,00330855	-1,97E-06	20,47472009
9,04E-05	9,04E-05	6,865852374	0,00330855	-1,75E-06	20,4747201
9,04E-05	9,04E-05	6,86585246	0,00330855	-1,53E-06	20,47472011
9,04E-05	9,04E-05	6,86585255	0,00330855	-1,32E-06	20,47472013
9,04E-05	9,04E-05	6,865852643	0,00330855	-1,11E-06	20,47472015
9,04E-05	9,04E-05	6,86585274	0,00330855	-9,16E-07	20,47472017
9,04E-05	9,04E-05	6,865852838	0,00330855	-7,25E-07	20,4747202
9,04E-05	9,04E-05	6,865852938	0,00330855	-5,42E-07	20,47472023
9,04E-05	9,04E-05	6,865853039	0,00330855	-3,67E-07	20,47472027
9,04E-05	9,04E-05	6,865853139	0,00330855	-2,01E-07	20,4747203
9,04E-05	9,04E-05	6,865853239	0,00330855	-4,42E-08	20,47472034
9,04E-05	9,04E-05	6,865853338	0,00330855	1,03E-07	20,47472038
9,04E-05	9,04E-05	6,865853436	0,00330855	2,42E-07	20,47472042
9,04E-05	9,04E-05	6,865853531	0,00330855	3,70E-07	20,47472046
9,04E-05	9,04E-05	6,865853625	0,00330855	4,89E-07	20,4747205
9,04E-05	9,04E-05	6,865853715	0,00330855	5,99E-07	20,47472054
9,04E-05	9,04E-05	6,865853803	0,00330855	6,99E-07	20,47472059
9,04E-05	9,04E-05	6,865853887	0,00330855	7,89E-07	20,47472063
9,04E-05	9,04E-05	6,865853968	0,00330855	8,71E-07	20,47472067
9,04E-05	9,04E-05	6,865854046	0,00330855	9,44E-07	20,47472071
9,04E-05	9,04E-05	6,865854119	0,00330855	1,01E-06	20,47472075
9,04E-05	9,04E-05	6,865854189	0,00330855	1,06E-06	20,47472079
9,04E-05	9,04E-05	6,865854255	0,00330855	1,11E-06	20,47472083
9,04E-05	9,04E-05	6,865854317	0,00330855	1,15E-06	20,47472086
9,04E-05	9,04E-05	6,865854374	0,00330855	1,18E-06	20,4747209
9,04E-05	9,04E-05	6,865854428	0,00330855	1,21E-06	20,47472093
9,04E-05	9,04E-05	6,865854478	0,00330855	1,23E-06	20,47472097
9,04E-05	9,04E-05	6,865854523	0,00330855	1,24E-06	20,474721
9,04E-05	9,04E-05	6,865854565	0,00330855	1,24E-06	20,47472103
9,04E-05	9,04E-05	6,865854603	0,00330855	1,24E-06	20,47472106
9,04E-05	9,04E-05	6,865854637	0,00330855	1,24E-06	20,47472109
9,04E-05	9,04E-05	6,865854667	0,00330855	1,23E-06	20,47472111
9,04E-05	9,04E-05	6,865854694	0,00330855	1,21E-06	20,47472113
9,04E-05	9,04E-05	6,865854718	0,00330855	1,20E-06	20,47472116
9,04E-05	9,04E-05	6,865854738	0,00330855	1,17E-06	20,47472118
9,04E-05	9,04E-05	6,865854755	0,00330855	1,15E-06	20,4747212
9,04E-05	9,04E-05	6,865854769	0,00330855	1,12E-06	20,47472121
9,04E-05	9,04E-05	6,86585478	0,00330855	1,09E-06	20,47472123
9,04E-05	9,04E-05	6,865854788	0,00330855	1,06E-06	20,47472124
9,04E-05	9,04E-05	6,865854794	0,00330855	1,02E-06	20,47472126
9,04E-05	9,04E-05	6,865854798	0,00330855	9,84E-07	20,47472127
9,04E-05	9,04E-05	6,865854799	0,00330855	9,45E-07	20,47472128
9,04E-05	9,04E-05	6,865854798	0,00330855	9,05E-07	20,47472129
9,04E-05	9,04E-05	6,865854795	0,00330855	8,65E-07	20,4747213
9,04E-05	9,04E-05	6,865854791	0,00330855	8,24E-07	20,4747213
9,04E-05	9,04E-05	6,865854785	0,00330855	7,83E-07	20,47472131
9,04E-05	9,04E-05	6,865854777	0,00330855	7,41E-07	20,47472131
9,04E-05	9,04E-05	6,865854768	0,00330855	6,99E-07	20,47472132
9,04E-05	9,04E-05	6,865854758	0,00330855	6,58E-07	20,47472132
9,04E-05	9,04E-05	6,865854747	0,00330855	6,17E-07	20,47472132
9,04E-05	9,04E-05	6,865854735	0,00330855	5,77E-07	20,47472132
9,04E-05	9,04E-05	6,865854722	0,00330855	5,37E-07	20,47472132
9,04E-05	9,04E-05	6,865854708	0,00330855	4,98E-07	20,47472132
9,04E-05	9,04E-05	6,865854694	0,00330855	4,60E-07	20,47472132
9,04E-05	9,04E-05	6,86585468	0,00330855	4,23E-07	20,47472132
9,04E-05	9,04E-05	6,865854665	0,00330855	3,88E-07	20,47472132
9,04E-05	9,04E-05	6,86585465	0,00330855	3,53E-07	20,47472131
9,04E-05	9,04E-05	6,865854635	0,00330855	3,20E-07	20,47472131
9,04E-05	9,04E-05	6,86585462	0,00330855	2,88E-07	20,47472131
9,04E-05	9,04E-05	6,865854604	0,00330855	2,57E-07	20,4747213
9,04E-05	9,04E-05	6,865854589	0,00330855	2,28E-07	20,4747213
9,04E-05	9,04E-05	6,865854574	0,00330855	2,01E-07	20,47472129
9,04E-05	9,04E-05	6,865854559	0,00330855	1,74E-07	20,47472129
9,04E-05	9,04E-05	6,865854545	0,00330855	1,50E-07	20,47472129
9,04E-05	9,04E-05	6,865854531	0,00330855	1,26E-07	20,47472128
9,04E-05	9,04E-05	6,865854517	0,00330855	1,04E-07	20,47472128
9,04E-05	9,04E-05	6,865854503	0,00330855	8,40E-08	20,47472127
9,04E-05	9,04E-05	6,86585449	0,00330855	6,51E-08	20,47472127
9,04E-05	9,04E-05	6,865854478	0,00330855	4,75E-08	20,47472126
9,04E-05	9,04E-05	6,865854466	0,00330855	3,13E-08	20,47472126
9,04E-05	9,04E-05	6,865854454	0,00330855	1,65E-08	20,47472125
9,04E-05	9,04E-05	6,865854443	0,00330855	2,91E-09	20,47472125
9,04E-05	9,04E-05	6,865854433	0,00330855	-9,38E-09	20,47472124
9,04E-05	9,04E-05	6,865854423	0,00330855	-2,05E-08	20,47472124
9,04E-05	9,04E-05	6,865854414	0,00330855	-3,04E-08	20,47472123
9,04E-05	9,04E-05	6,865854405	0,00330855	-3,92E-08	20,47472123
9,04E-05	9,04E-05	6,865854397	0,00330855	-4,69E-08	20,47472122
9,04E-05	9,04E-05	6,865854389	0,00330855	-5,36E-08	20,47472122
9,04E-05	9,04E-05	6,865854382	0,00330855	-5,93E-08	20,47472121
9,04E-05	9,04E-05	6,865854375	0,00330855	-6,42E-08	20,47472121
9,04E-05	9,04E-05	6,865854369	0,00330855	-6,81E-08	20,47472121
9,04E-05	9,04E-05	6,865854364	0,00330855	-7,13E-08	20,4747212
9,04E-05	9,04E-05	6,865854359	0,00330855	-7,37E-08	20,4747212
9,04E-05	9,04E-05	6,865854354	0,00330855	-7,54E-08	20,4747212
9,04E-05	9,04E-05	6,86585435	0,00330855	-7,65E-08	20,47472119
9,04E-05	9,04E-05	6,865854346	0,00330855	-7,69E-08	20,47472119
9,04E-05	9,04E-05	6,865854343	0,00330855	-7,69E-08	20,47472119
9,04E-05	9,04E-05	6,86585434	0,00330855	-7,63E-08	20,47472119
9,04E-05	9,04E-05	6,865854338	0,00330855	-7,52E-08	20,47472119
9,04E-05	9,04E-05	6,865854336	0,00330855	-7,38E-08	20,47472118
9,04E-05	9,04E-05	6,865854334	0,00330855	-7,20E-08	20,47472118
9,04E-05	9,04E-05	6,865854333	0,00330855	-6,98E-08	20,47472118
9,04E-05	9,04E-05	6,865854332	0,00330855	-6,74E-08	20,47472118
9,04E-05	9,04E-05	6,865854331	0,00330855	-6,48E-08	20,47472118
9,04E-05	9,04E-05	6,865854331	0,00330855	-6,19E-08	20,47472118
9,04E-05	9,04E-05	6,86585433	0,00330855	-5,89E-08	20,47472118
9,04E-05	9,04E-05	6,86585433	0,00330855	-5,57E-08	20,47472118
9,04E-05	9,04E-05	6,865854331	0,00330855	-5,24E-08	20,47472117
9,04E-05	9,04E-05	6,865854331	0,00330855	-4,91E-08	20,47472117
9,04E-05	9,04E-05	6,865854332	0,00330855	-4,56E-08	20,47472117
9,04E-05	9,04E-05	6,865854332	0,00330855	-4,22E-08	20,47472117
9,04E-05	9,04E-05	6,865854333	0,00330855	-3,87E-08	20,47472117
9,04E-05	9,04E-05	6,865854334	0,00330855	-3,53E-08	20,47472117
9,04E-05	9,04E-05	6,865854335	0,00330855	-3,19E-08	20,47472117
9,04E-05	9,04E-05	6,865854337	0,00330855	-2,85E-08	20,47472117
9,04E-05	9,04E-05	6,865854338	0,00330855	-2,52E-08	20,47472117
9,04E-05	9,04E-05	6,865854339	0,00330855	-2,20E-08	20,47472117
9,04E-05	9,04E-05	6,865854341	0,00330855	-1,89E-08	20,47472117
9,04E-05	9,04E-05	6,865854342	0,00330855	-1,59E-08	20,47472117
9,04E-05	9,04E-05	6,865854344	0,00330855	-1,30E-08	20,47472118
9,04E-05	9,04E-05	6,865854345	0,00330855	-1,02E-08	20,47472118
9,04E-05	9,04E-05	6,865854347	0,00330855	-7,59E-09	20,47472118
9,04E-05	9,04E-05	6,865854348	0,00330855	-5,07E-09	20,47472118
9,04E-05	9,04E-05	6,86585435	0,00330855	-2,69E-09	20,47472118
9,04E-05	9,04E-05	6,865854351	0,00330855	-4,47E-10	20,47472118
9,04E-05	9,04E-05	6,865854352	0,00330855	1,65E-09	20,47472118
9,04E-05	9,04E-05	6,865854354	0,00330855	3,61E-09	20,47472118
9,04E-05	9,04E-05	6,865854355	0,00330855	5,42E-09	20,47472118
9,04E-05	9,04E-05	6,865854357	0,00330855	7,09E-09	20,47472118
9,04E-05	9,04E-05	6,865854358	0,00330855	8,62E-09	20,47472118
9,04E-05	9,04E-05	6,865854359	0,00330855	1,00E-08	20,47472118
9,04E-05	9,04E-05	6,86585436	0,00330855	1,13E-08	20,47472118
9,04E-05	9,04E-05	6,865854362	0,00330855	1,24E-08	20,47472118
9,04E-05	9,04E-05	6,865854363	0,00330855	1,34E-08	20,47472118
9,04E-05	9,04E-05	6,865854364	0,00330855	1,42E-08	20,47472118
9,04E-05	9,04E-05	6,865854365	0,00330855	1,50E-08	20,47472118
9,04E-05	9,04E-05	6,865854366	0,00330855	1,56E-08	20,47472118
9,04E-05	9,04E-05	6,865854366	0,00330855	1,61E-08	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,65E-08	20,47472119
9,04E-05	9,04E-05	6,865854368	0,00330855	1,69E-08	20,47472119
9,04E-05	9,04E-05	6,865854369	0,00330855	1,71E-08	20,47472119
9,04E-05	9,04E-05	6,865854369	0,00330855	1,72E-08	20,47472119
9,04E-05	9,04E-05	6,86585437	0,00330855	1,72E-08	20,47472119
9,04E-05	9,04E-05	6,86585437	0,00330855	1,72E-08	20,47472119
9,04E-05	9,04E-05	6,865854371	0,00330855	1,71E-08	20,47472119
9,04E-05	9,04E-05	6,865854371	0,00330855	1,69E-08	20,47472119
9,04E-05	9,04E-05	6,865854372	0,00330855	1,67E-08	20,47472119
9,04E-05	9,04E-05	6,865854372	0,00330855	1,64E-08	20,47472119
9,04E-05	9,04E-05	6,865854372	0,00330855	1,61E-08	20,47472119
9,04E-05	9,04E-05	6,865854372	0,00330855	1,57E-08	20,47472119
9,04E-05	9,04E-05	6,865854373	0,00330855	1,52E-08	20,47472119
9,04E-05	9,04E-05	6,865854373	0,00330855	1,48E-08	20,47472119
9,04E-05	9,04E-05	6,865854373	0,00330855	1,43E-08	20,47472119
9,04E-05	9,04E-05	6,865854373	0,00330855	1,38E-08	20,47472119
9,04E-05	9,04E-05	6,865854373	0,00330855	1,32E-08	20,47472119
9,04E-05	9,04E-05	6,865854373	0,00330855	1,27E-08	20,47472119
9,04E-05	9,04E-05	6,865854373	0,00330855	1,21E-08	20,47472119
9,04E-05	9,04E-05	6,865854373	0,00330855	1,15E-08	20,47472119
9,04E-05	9,04E-05	6,865854373	0,00330855	1,10E-08	20,47472119
9,04E-05	9,04E-05	6,865854373	0,00330855	1,04E-08	20,47472119
9,04E-05	9,04E-05	6,865854372	0,00330855	9,78E-09	20,47472119
9,04E-05	9,04E-05	6,865854372	0,00330855	9,19E-09	20,47472119
9,04E-05	9,04E-05	6,865854372	0,00330855	8,61E-09	20,47472119
9,04E-05	9,04E-05	6,865854372	0,00330855	8,04E-09	20,47472119
9,04E-05	9,04E-05	6,865854372	0,00330855	7,47E-09	20,47472119
9,04E-05	9,04E-05	6,865854372	0,00330855	6,92E-09	20,47472119
9,04E-05	9,04E-05	6,865854371	0,00330855	6,38E-09	20,47472119
9,04E-05	9,04E-05	6,865854371	0,00330855	5,86E-09	20,47472119
9,04E-05	9,04E-05	6,865854371	0,00330855	5,35E-09	20,47472119
9,04E-05	9,04E-05	6,865854371	0,00330855	4,86E-09	20,47472119
9,04E-05	9,04E-05	6,865854371	0,00330855	4,38E-09	20,47472119
9,04E-05	9,04E-05	6,86585437	0,00330855	3,93E-09	20,47472119
9,04E-05	9,04E-05	6,86585437	0,00330855	3,49E-09	20,47472119
9,04E-05	9,04E-05	6,86585437	0,00330855	3,08E-09	20,47472119
9,04E-05	9,04E-05	6,86585437	0,00330855	2,69E-09	20,47472119
9,04E-05	9,04E-05	6,865854369	0,00330855	2,31E-09	20,47472119
9,04E-05	9,04E-05	6,865854369	0,00330855	1,96E-09	20,47472119
9,04E-05	9,04E-05	6,865854369	0,00330855	1,63E-09	20,47472119
9,04E-05	9,04E-05	6,865854369	0,00330855	1,32E-09	20,47472119
9,04E-05	9,04E-05	6,865854369	0,00330855	1,03E-09	20,47472119
9,04E-05	9,04E-05	6,865854368	0,00330855	7,63E-10	20,47472119
9,04E-05	9,04E-05	6,865854368	0,00330855	5,15E-10	20,47472119
9,04E-05	9,04E-05	6,865854368	0,00330855	2,86E-10	20,47472119
9,04E-05	9,04E-05	6,865854368	0,00330855	7,62E-11	20,47472119
9,04E-05	9,04E-05	6,865854368	0,00330855	-1,15E-10	20,47472119
9,04E-05	9,04E-05	6,865854368	0,00330855	-2,87E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-4,43E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-5,81E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-7,04E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-8,11E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-9,03E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-9,82E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,05E-09	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,10E-09	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,14E-09	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	-1,17E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,19E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,21E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,21E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,20E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,19E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,17E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,15E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,12E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,08E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,05E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,00E-09	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-9,60E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-9,14E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-8,65E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-8,15E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-7,63E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-7,11E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-6,59E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-6,07E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-5,55E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-5,03E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-4,53E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-4,03E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-3,55E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-3,08E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-2,63E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-2,19E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,77E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-1,37E-10	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-9,93E-11	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-6,35E-11	20,47472119
9,04E-05	9,04E-05	6,865854366	0,00330855	-2,97E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,92E-12	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	3,14E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	5,88E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	8,40E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,07E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,28E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,47E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,64E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,80E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,93E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,04E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,14E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,22E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,29E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,34E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,37E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,40E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,41E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,41E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,40E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,37E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,34E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,31E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,26E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,21E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,15E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,08E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	2,01E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,94E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,87E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,79E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,71E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,63E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,54E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,46E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,38E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,29E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,21E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,13E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	1,05E-10	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	9,68E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	8,91E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	8,16E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	7,43E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	6,73E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	6,05E-11	20,47472119
9,04E-05	9,04E-05	6,865854367	0,00330855	5,40E-11	20,47472119
